<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GAZP;30;20210831;000000;304.8500000;305.2000000;304.8300000;305.1700000;366.620
GAZP;30;20210831;103000;305.8300000;306.8400000;304.8100000;306.1000000;8.611.380
GAZP;30;20210831;110000;306.1000000;306.5000000;305.5000000;306.0900000;2.799.460
GAZP;30;20210831;113000;306.0800000;306.3500000;305.0000000;306.0300000;2.368.340
GAZP;30;20210831;120000;306.0300000;306.6000000;305.8800000;306.4000000;1.945.410
GAZP;30;20210831;123000;306.3800000;307.6700000;306.1800000;307.1800000;3.153.740
GAZP;30;20210831;130000;307.0700000;307.2000000;306.7200000;307.0000000;2.894.940
GAZP;30;20210831;133000;306.9400000;307.2500000;306.6500000;307.0300000;1.857.110
GAZP;30;20210831;140000;306.9600000;307.3800000;306.7500000;307.3800000;921.190
GAZP;30;20210831;143000;307.3800000;307.4500000;305.1000000;305.7400000;2.977.820
GAZP;30;20210831;150000;305.7600000;306.4300000;305.1400000;306.1600000;1.853.500
GAZP;30;20210831;153000;306.1200000;306.1700000;305.2000000;305.6500000;1.795.720
GAZP;30;20210831;160000;305.6700000;306.0600000;304.9300000;305.8800000;2.518.950
GAZP;30;20210831;163000;305.9600000;306.0100000;305.1500000;305.4900000;1.862.990
GAZP;30;20210831;170000;305.4700000;305.5000000;304.3500000;304.7900000;2.531.560
GAZP;30;20210831;173000;304.7900000;305.2700000;304.1000000;304.3800000;2.397.940
GAZP;30;20210831;180000;304.3800000;305.1200000;304.1200000;304.4600000;3.227.860
GAZP;30;20210831;183000;304.4600000;305.9500000;304.1000000;305.6000000;5.094.040
GAZP;30;20210831;190000;305.5900000;305.9600000;305.2500000;305.9600000;11.658.390
GAZP;30;20210831;193000;306.0700000;306.0700000;305.6000000;305.8500000;806.000
GAZP;30;20210831;200000;305.8500000;305.9000000;305.7000000;305.7900000;315.420
GAZP;30;20210831;203000;305.7900000;305.8000000;304.7500000;305.2000000;668.580
GAZP;30;20210831;210000;305.2500000;305.9800000;305.2000000;305.9000000;699.170
GAZP;30;20210831;213000;305.9000000;305.9000000;305.4900000;305.6200000;452.020
GAZP;30;20210831;220000;305.6600000;305.9400000;305.5300000;305.9000000;271.110
GAZP;30;20210831;223000;305.8100000;305.9000000;305.4900000;305.5900000;221.750
GAZP;30;20210831;230000;305.6000000;305.8800000;305.4900000;305.5000000;172.540
GAZP;30;20210831;233000;305.5000000;305.7400000;305.4900000;305.5600000;93.040
GAZP;30;20210901;000000;305.5600000;305.6800000;305.5000000;305.6500000;148.110
GAZP;30;20210901;103000;306.6000000;308.5800000;306.1900000;308.1400000;10.173.920
GAZP;30;20210901;110000;308.1200000;308.5000000;307.5000000;308.2700000;2.457.660
GAZP;30;20210901;113000;308.3600000;308.7000000;308.1100000;308.4000000;2.568.640
GAZP;30;20210901;120000;308.4600000;309.7800000;308.3500000;309.3300000;4.450.240
GAZP;30;20210901;123000;309.3300000;309.3300000;308.5500000;308.8500000;4.056.550
GAZP;30;20210901;130000;308.8900000;309.5900000;308.7800000;309.3800000;2.902.550
GAZP;30;20210901;133000;309.3500000;310.0000000;309.1300000;309.9700000;4.353.790
GAZP;30;20210901;140000;309.9700000;310.6000000;309.5800000;310.4500000;5.631.920
GAZP;30;20210901;143000;310.4500000;311.1800000;310.1500000;311.0100000;4.214.370
GAZP;30;20210901;150000;311.0100000;311.4700000;309.5100000;309.9900000;9.629.980
GAZP;30;20210901;153000;309.9900000;311.2500000;309.8000000;311.0400000;4.564.980
GAZP;30;20210901;160000;311.0600000;311.2500000;310.1200000;311.2500000;2.592.700
GAZP;30;20210901;163000;311.2500000;311.3300000;310.1000000;310.5300000;2.652.990
GAZP;30;20210901;170000;310.5300000;310.7900000;310.1000000;310.3300000;1.883.960
GAZP;30;20210901;173000;310.4400000;311.1000000;310.3000000;310.7300000;1.395.690
GAZP;30;20210901;180000;310.7300000;310.9600000;310.3000000;310.7000000;2.266.010
GAZP;30;20210901;183000;310.6000000;311.3300000;310.5800000;311.0500000;2.789.460
GAZP;30;20210901;190000;311.0400000;311.3000000;310.7700000;311.3000000;3.055.480
GAZP;30;20210901;193000;311.3000000;311.8600000;311.0000000;311.7000000;1.053.750
GAZP;30;20210901;200000;311.7000000;312.5500000;311.5100000;312.3500000;963.550
GAZP;30;20210901;203000;312.3500000;312.8800000;312.1800000;312.8700000;830.060
GAZP;30;20210901;210000;312.8500000;313.7100000;312.6700000;313.4500000;954.490
GAZP;30;20210901;213000;313.3900000;313.9500000;312.3000000;313.0700000;1.083.650
GAZP;30;20210901;220000;313.0600000;313.0800000;311.6000000;312.6100000;1.307.630
GAZP;30;20210901;223000;312.6100000;312.9400000;312.5900000;312.8900000;519.970
GAZP;30;20210901;230000;312.8200000;312.8900000;312.3000000;312.5200000;348.240
GAZP;30;20210901;233000;312.6000000;312.9000000;312.3600000;312.5300000;391.260
GAZP;30;20210902;000000;312.5000000;312.9000000;312.4200000;312.8900000;317.080
GAZP;30;20210902;103000;313.5900000;314.0000000;310.7200000;311.0800000;6.628.360
GAZP;30;20210902;110000;311.1700000;311.8900000;310.3000000;311.5900000;3.754.810
GAZP;30;20210902;113000;311.5900000;313.1000000;311.5300000;312.1700000;3.309.790
GAZP;30;20210902;120000;312.2100000;312.9800000;312.1200000;312.8900000;1.689.960
GAZP;30;20210902;123000;312.8900000;313.4300000;312.5500000;312.7300000;1.654.260
GAZP;30;20210902;130000;312.7200000;313.0000000;312.5500000;312.7800000;849.580
GAZP;30;20210902;133000;312.7600000;313.3800000;312.6600000;313.3100000;1.409.990
GAZP;30;20210902;140000;313.3500000;313.7400000;313.0400000;313.7100000;1.103.490
GAZP;30;20210902;143000;313.7100000;313.8500000;313.3300000;313.5800000;1.187.700
GAZP;30;20210902;150000;313.5800000;313.8400000;313.0100000;313.1800000;1.349.460
GAZP;30;20210902;153000;313.1700000;313.5400000;313.1700000;313.3500000;600.690
GAZP;30;20210902;160000;313.3400000;313.8400000;313.3400000;313.7000000;858.750
GAZP;30;20210902;163000;313.6800000;313.9500000;313.5900000;313.7700000;1.278.190
GAZP;30;20210902;170000;313.7700000;314.8000000;313.5600000;314.0700000;6.501.240
GAZP;30;20210902;173000;314.0900000;314.4500000;312.7500000;313.1000000;8.011.980
GAZP;30;20210902;180000;313.1000000;313.8000000;313.0100000;313.6400000;3.921.760
GAZP;30;20210902;183000;313.6800000;313.9800000;313.4300000;313.5800000;1.859.860
GAZP;30;20210902;190000;313.5800000;314.0800000;313.2000000;314.0800000;3.790.560
GAZP;30;20210902;193000;314.0000000;314.1900000;313.5200000;313.8700000;350.830
GAZP;30;20210902;200000;313.8700000;314.0000000;313.6200000;313.9300000;201.450
GAZP;30;20210902;203000;313.9000000;313.9800000;313.5500000;313.6500000;251.010
GAZP;30;20210902;210000;313.6400000;313.7000000;313.0000000;313.1200000;400.820
GAZP;30;20210902;213000;313.1300000;313.3100000;312.1300000;312.5000000;715.680
GAZP;30;20210902;220000;312.5600000;312.7200000;311.8600000;312.5800000;734.040
GAZP;30;20210902;223000;312.5900000;312.9900000;312.0700000;312.3900000;375.520
GAZP;30;20210902;230000;312.4600000;312.7900000;312.0800000;312.3600000;186.720
GAZP;30;20210902;233000;312.3600000;312.4400000;312.0700000;312.1700000;125.380
GAZP;30;20210903;000000;312.2000000;312.5500000;312.0400000;312.3000000;247.940
GAZP;30;20210903;103000;312.7000000;314.3200000;311.1600000;313.2400000;4.067.330
GAZP;30;20210903;110000;313.2200000;314.5000000;313.2100000;314.0400000;3.245.580
GAZP;30;20210903;113000;314.0400000;314.5300000;313.8100000;314.2100000;2.517.070
GAZP;30;20210903;120000;314.2000000;314.3300000;313.9100000;314.0000000;1.043.040
GAZP;30;20210903;123000;314.0400000;314.9000000;313.9000000;314.6000000;2.578.610
GAZP;30;20210903;130000;314.6000000;315.4000000;314.4100000;315.3200000;2.571.520
GAZP;30;20210903;133000;315.3100000;316.2900000;315.2600000;315.8300000;3.963.320
GAZP;30;20210903;140000;315.8500000;317.0500000;315.6100000;317.0300000;5.210.890
GAZP;30;20210903;143000;317.0300000;317.0800000;316.0000000;316.4900000;3.541.630
GAZP;30;20210903;150000;316.4800000;316.8200000;315.0600000;315.4000000;9.820.710
GAZP;30;20210903;153000;315.4000000;316.2700000;315.2300000;315.9800000;2.052.720
GAZP;30;20210903;160000;315.9700000;316.5000000;315.3100000;316.2900000;2.585.330
GAZP;30;20210903;163000;316.2900000;316.4700000;315.5700000;315.7600000;1.232.470
GAZP;30;20210903;170000;315.7600000;316.2000000;315.5000000;316.0000000;1.657.900
GAZP;30;20210903;173000;316.0000000;317.0000000;315.7500000;316.8300000;2.304.470
GAZP;30;20210903;180000;316.8500000;316.9500000;316.5500000;316.9400000;2.897.300
GAZP;30;20210903;183000;316.9500000;317.6500000;316.8000000;316.9200000;5.333.790
GAZP;30;20210903;190000;316.9200000;317.9000000;316.8100000;317.9000000;3.507.020
GAZP;30;20210903;193000;317.6000000;317.8300000;317.2000000;317.4100000;681.830
GAZP;30;20210903;200000;317.4100000;317.5800000;317.1000000;317.3000000;321.000
GAZP;30;20210903;203000;317.3000000;317.6400000;317.1500000;317.5600000;391.360
GAZP;30;20210903;210000;317.5600000;317.7000000;317.4900000;317.7000000;217.470
GAZP;30;20210903;213000;317.6600000;317.8700000;317.5300000;317.7400000;486.240
GAZP;30;20210903;220000;317.7400000;317.8500000;317.6600000;317.7200000;322.810
GAZP;30;20210903;223000;317.7200000;317.7500000;317.6200000;317.7300000;149.400
GAZP;30;20210903;230000;317.7300000;317.8500000;317.6600000;317.6800000;237.330
GAZP;30;20210903;233000;317.6900000;317.8300000;317.6600000;317.6700000;261.330
GAZP;30;20210904;000000;317.6600000;317.9600000;317.5700000;317.9400000;438.320
GAZP;30;20210906;103000;319.0000000;323.0200000;318.6000000;321.9000000;12.492.450
GAZP;30;20210906;110000;321.9000000;322.4900000;321.5100000;321.9600000;4.064.280
GAZP;30;20210906;113000;321.9600000;322.3500000;321.3600000;322.0900000;3.148.800
GAZP;30;20210906;120000;322.0400000;322.4800000;321.8300000;322.1000000;1.609.130
GAZP;30;20210906;123000;322.1000000;322.2300000;321.5700000;321.8200000;1.817.910
GAZP;30;20210906;130000;321.8500000;322.0000000;321.7100000;321.9100000;1.670.300
GAZP;30;20210906;133000;321.9100000;322.2800000;321.7200000;321.7200000;1.202.900
GAZP;30;20210906;140000;321.7200000;321.9600000;320.8000000;321.6300000;3.105.950
GAZP;30;20210906;143000;321.6300000;322.0600000;321.4000000;321.9600000;1.109.020
GAZP;30;20210906;150000;321.9600000;322.0800000;321.5000000;321.7800000;1.349.760
GAZP;30;20210906;153000;321.7400000;322.2200000;321.6900000;322.0400000;1.059.090
GAZP;30;20210906;160000;321.9600000;324.1200000;321.9100000;323.6100000;5.697.410
GAZP;30;20210906;163000;323.6500000;323.6800000;322.5700000;323.0500000;3.893.980
GAZP;30;20210906;170000;323.0500000;323.9000000;322.7400000;322.9100000;4.903.430
GAZP;30;20210906;173000;322.9900000;323.5900000;322.1000000;323.1400000;8.021.740
GAZP;30;20210906;180000;323.2000000;324.9900000;322.9400000;324.7900000;4.832.530
GAZP;30;20210906;183000;324.7900000;324.9000000;324.2300000;324.5000000;3.812.820
GAZP;30;20210906;190000;324.5000000;324.6800000;324.4100000;324.6800000;3.132.510
GAZP;30;20210906;193000;324.8700000;326.9000000;324.8600000;326.5800000;2.283.760
GAZP;30;20210906;200000;326.6100000;327.0000000;326.5000000;326.9900000;1.484.370
GAZP;30;20210906;203000;326.9900000;329.3500000;326.9800000;327.3000000;3.796.800
GAZP;30;20210906;210000;327.2700000;328.4200000;327.1700000;328.2000000;1.826.290
GAZP;30;20210906;213000;328.2000000;328.5000000;327.7900000;327.8500000;740.790
GAZP;30;20210906;220000;327.9400000;328.0000000;327.7500000;327.9000000;512.020
GAZP;30;20210906;223000;327.9400000;327.9500000;327.5500000;327.8100000;601.580
GAZP;30;20210906;230000;327.8100000;328.3000000;327.7600000;328.2900000;667.890
GAZP;30;20210906;233000;328.2900000;329.0000000;328.1500000;328.9900000;711.510
GAZP;30;20210907;000000;329.0000000;329.0000000;328.8000000;328.9300000;592.330
GAZP;30;20210907;103000;329.9500000;332.6000000;329.0700000;332.0900000;14.633.810
GAZP;30;20210907;110000;332.0000000;333.0000000;331.2500000;331.9100000;6.233.040
GAZP;30;20210907;113000;331.8600000;331.9800000;325.5000000;328.4100000;12.864.960
GAZP;30;20210907;120000;328.3400000;328.7000000;326.3100000;328.3300000;5.849.200
GAZP;30;20210907;123000;328.4000000;329.8200000;327.6000000;329.4100000;2.945.860
GAZP;30;20210907;130000;329.4700000;329.6800000;327.2000000;327.2100000;2.394.650
GAZP;30;20210907;133000;327.2300000;328.0000000;326.9000000;327.9100000;1.815.110
GAZP;30;20210907;140000;327.9100000;328.7800000;326.6200000;327.1400000;2.772.650
GAZP;30;20210907;143000;327.1400000;328.2100000;327.0000000;328.1000000;1.078.430
GAZP;30;20210907;150000;328.1400000;329.2000000;327.9400000;328.7000000;1.785.540
GAZP;30;20210907;153000;328.7000000;329.5800000;328.1800000;329.1500000;1.635.080
GAZP;30;20210907;160000;329.1500000;329.8800000;328.9200000;329.4000000;1.489.040
GAZP;30;20210907;163000;329.3500000;329.4000000;328.5200000;328.8200000;909.170
GAZP;30;20210907;170000;328.8200000;330.1600000;328.7300000;329.4900000;1.509.030
GAZP;30;20210907;173000;329.5000000;330.0800000;328.5000000;329.2500000;3.324.160
GAZP;30;20210907;180000;329.2300000;329.2300000;327.8100000;328.7000000;2.432.310
GAZP;30;20210907;183000;328.7000000;328.7300000;327.0000000;327.9000000;2.447.600
GAZP;30;20210907;190000;327.9000000;328.3400000;327.5000000;327.5500000;1.811.570
GAZP;30;20210907;193000;328.0000000;328.3200000;327.2200000;327.2800000;351.440
GAZP;30;20210907;200000;327.2800000;327.6400000;326.0000000;327.4800000;1.282.560
GAZP;30;20210907;203000;327.4100000;328.8000000;327.2800000;328.7600000;399.320
GAZP;30;20210907;210000;328.7700000;328.7700000;328.1200000;328.3800000;275.550
GAZP;30;20210907;213000;328.3700000;328.5000000;328.0300000;328.1800000;151.070
GAZP;30;20210907;220000;328.1800000;328.2600000;328.0000000;328.0300000;160.510
GAZP;30;20210907;223000;328.1000000;328.2300000;327.3500000;327.6800000;304.690
GAZP;30;20210907;230000;327.6000000;327.9200000;327.4900000;327.7600000;255.540
GAZP;30;20210907;233000;327.7300000;327.8500000;326.6500000;326.6700000;538.500
GAZP;30;20210908;000000;326.6700000;327.7400000;326.6700000;327.7300000;214.410
GAZP;30;20210908;103000;328.4900000;328.5000000;323.2000000;324.3000000;7.891.610
GAZP;30;20210908;110000;324.1900000;325.2300000;322.2200000;323.6600000;6.667.230
GAZP;30;20210908;113000;323.6600000;323.8200000;322.6400000;323.2400000;3.651.040
GAZP;30;20210908;120000;323.3200000;325.2500000;322.9200000;324.8500000;3.549.390
GAZP;30;20210908;123000;324.8900000;325.1000000;324.1000000;324.5800000;2.198.880
GAZP;30;20210908;130000;324.5800000;326.2500000;324.3000000;326.2000000;3.720.970
GAZP;30;20210908;133000;326.2000000;326.6900000;325.6500000;326.1600000;2.319.210
GAZP;30;20210908;140000;326.1600000;326.2500000;324.9600000;325.7100000;2.455.040
GAZP;30;20210908;143000;325.6900000;326.0900000;325.3700000;325.4100000;1.882.390
GAZP;30;20210908;150000;325.4200000;325.5200000;324.8800000;325.0000000;1.674.810
GAZP;30;20210908;153000;325.0200000;326.0700000;325.0000000;325.4300000;1.970.100
GAZP;30;20210908;160000;325.4400000;325.7700000;325.0700000;325.6800000;1.154.990
GAZP;30;20210908;163000;325.6700000;326.5800000;325.6400000;326.4600000;2.216.030
GAZP;30;20210908;170000;326.4600000;326.5400000;325.0900000;325.4900000;2.857.260
GAZP;30;20210908;173000;325.4900000;326.2400000;325.2500000;326.0300000;2.076.000
GAZP;30;20210908;180000;325.9700000;326.3000000;325.2100000;325.4300000;2.353.450
GAZP;30;20210908;183000;325.4900000;326.4000000;325.4300000;326.2600000;1.788.630
GAZP;30;20210908;190000;326.2600000;326.4200000;326.0600000;326.0600000;3.287.620
GAZP;30;20210908;193000;326.0000000;327.6000000;325.8100000;327.4400000;748.410
GAZP;30;20210908;200000;327.5000000;328.0900000;326.8400000;326.9900000;1.180.180
GAZP;30;20210908;203000;326.9900000;327.8400000;326.8000000;327.4600000;926.220
GAZP;30;20210908;210000;327.4300000;327.7500000;327.4300000;327.4400000;440.530
GAZP;30;20210908;213000;327.4400000;327.7000000;327.2000000;327.4000000;387.920
GAZP;30;20210908;220000;327.4000000;327.4500000;327.1100000;327.3000000;227.940
GAZP;30;20210908;223000;327.3000000;327.6000000;327.0600000;327.3000000;276.550
GAZP;30;20210908;230000;327.2200000;327.6000000;327.1600000;327.3900000;329.380
GAZP;30;20210908;233000;327.3800000;327.5000000;327.1100000;327.5000000;207.260
GAZP;30;20210909;000000;327.4900000;327.9500000;327.2400000;327.6000000;326.580
GAZP;30;20210909;103000;326.0000000;326.2900000;323.5000000;325.2600000;7.115.820
GAZP;30;20210909;110000;325.3000000;325.8500000;325.0000000;325.4900000;2.254.390
GAZP;30;20210909;113000;325.4900000;326.1000000;325.2500000;325.9200000;1.012.620
GAZP;30;20210909;120000;325.9200000;325.9800000;324.8000000;324.9700000;1.422.940
GAZP;30;20210909;123000;324.9700000;326.1000000;324.5100000;325.9800000;1.525.050
GAZP;30;20210909;130000;325.9500000;326.3000000;325.5000000;325.7400000;1.937.750
GAZP;30;20210909;133000;325.7400000;326.5900000;325.5800000;326.1900000;1.683.790
GAZP;30;20210909;140000;326.2500000;326.4100000;325.9100000;326.3300000;795.770
GAZP;30;20210909;143000;326.4100000;327.0000000;326.3400000;326.4800000;1.128.420
GAZP;30;20210909;150000;326.5100000;327.7000000;326.1500000;327.6700000;1.277.780
GAZP;30;20210909;153000;327.6200000;328.1400000;326.5000000;326.7400000;3.686.640
GAZP;30;20210909;160000;326.8000000;327.4000000;326.5100000;327.3000000;944.700
GAZP;30;20210909;163000;327.2300000;327.3000000;325.8000000;326.4900000;1.606.670
GAZP;30;20210909;170000;326.4600000;327.4800000;325.7400000;327.1200000;1.987.460
GAZP;30;20210909;173000;327.1200000;327.7500000;326.8000000;327.6400000;1.283.330
GAZP;30;20210909;180000;327.6500000;327.8700000;326.8000000;326.9500000;1.885.200
GAZP;30;20210909;183000;326.9900000;326.9900000;325.6700000;326.0100000;2.351.770
GAZP;30;20210909;190000;326.0200000;327.0000000;326.0000000;327.0000000;2.307.120
GAZP;30;20210909;193000;327.0000000;327.3000000;326.4600000;326.8000000;346.580
GAZP;30;20210909;200000;326.8000000;327.1100000;326.6800000;326.9500000;273.330
GAZP;30;20210909;203000;327.0000000;327.3300000;325.7500000;326.4000000;596.470
GAZP;30;20210909;210000;326.4000000;326.4900000;325.5100000;325.9100000;672.130
GAZP;30;20210909;213000;325.9200000;326.0800000;325.2200000;325.9000000;362.200
GAZP;30;20210909;220000;325.9600000;326.2000000;325.6100000;325.9000000;269.590
GAZP;30;20210909;223000;325.9000000;326.2400000;325.1500000;325.3300000;432.260
GAZP;30;20210909;230000;325.2000000;326.0600000;325.1600000;325.5900000;303.260
GAZP;30;20210909;233000;325.5000000;325.7200000;324.5000000;324.5600000;565.030
GAZP;30;20210910;000000;324.5200000;324.8000000;324.4000000;324.5700000;333.510
GAZP;30;20210910;103000;326.5500000;330.0000000;326.0100000;328.8000000;9.205.170
GAZP;30;20210910;110000;328.8000000;329.3900000;327.9000000;328.1500000;3.237.320
GAZP;30;20210910;113000;328.1900000;329.1000000;328.0800000;329.0900000;1.815.840
GAZP;30;20210910;120000;329.0400000;329.6500000;328.9000000;329.0400000;2.649.260
GAZP;30;20210910;123000;329.0100000;329.3000000;327.5600000;328.3100000;2.125.490
GAZP;30;20210910;130000;328.2000000;328.7200000;327.2000000;327.4200000;1.340.750
GAZP;30;20210910;133000;327.4900000;327.9600000;327.1000000;327.5000000;1.251.110
GAZP;30;20210910;140000;327.5000000;328.3000000;327.2700000;327.5900000;1.554.920
GAZP;30;20210910;143000;327.7100000;328.3500000;327.4500000;328.1800000;774.140
GAZP;30;20210910;150000;328.1300000;328.2300000;327.8000000;328.1800000;782.610
GAZP;30;20210910;153000;328.1500000;328.8000000;327.8000000;328.7300000;1.602.760
GAZP;30;20210910;160000;328.7300000;329.0000000;328.2800000;328.6600000;1.302.700
GAZP;30;20210910;163000;328.6600000;328.8000000;327.9000000;328.6100000;947.650
GAZP;30;20210910;170000;328.5600000;328.8000000;327.3100000;327.8300000;1.692.060
GAZP;30;20210910;173000;327.8300000;327.8800000;326.6100000;327.7800000;1.698.760
GAZP;30;20210910;180000;327.7700000;327.8800000;325.5000000;325.9500000;2.257.050
GAZP;30;20210910;183000;325.9600000;326.6400000;325.8000000;326.4500000;1.789.170
GAZP;30;20210910;190000;326.4500000;327.0600000;326.3800000;326.5200000;1.627.710
GAZP;30;20210910;193000;326.9100000;327.4400000;326.7300000;327.2000000;575.090
GAZP;30;20210910;200000;327.2000000;327.4400000;326.9800000;327.2400000;291.680
GAZP;30;20210910;203000;327.2100000;327.2100000;327.0000000;327.1000000;168.910
GAZP;30;20210910;210000;327.1000000;327.3000000;326.8100000;326.9200000;215.480
GAZP;30;20210910;213000;326.9200000;327.1800000;326.5700000;327.1000000;203.320
GAZP;30;20210910;220000;327.0000000;327.7000000;326.8500000;327.6800000;308.100
GAZP;30;20210910;223000;327.6800000;327.7600000;326.9400000;326.9400000;276.700
GAZP;30;20210910;230000;326.9200000;327.0000000;325.9000000;325.9000000;746.260
GAZP;30;20210910;233000;325.9000000;326.6200000;325.5100000;326.5000000;764.230
GAZP;30;20210911;000000;326.5000000;326.5900000;326.0900000;326.4300000;221.200
GAZP;30;20210913;103000;327.5200000;329.2800000;327.3000000;327.9000000;3.659.910
GAZP;30;20210913;110000;327.8600000;328.8400000;327.7500000;328.6200000;2.050.330
GAZP;30;20210913;113000;328.6200000;330.4400000;328.6000000;330.4100000;3.796.410
GAZP;30;20210913;120000;330.4100000;330.7200000;329.5200000;330.3700000;3.280.190
GAZP;30;20210913;123000;330.3600000;331.3900000;330.2500000;331.1000000;3.829.880
GAZP;30;20210913;130000;331.0900000;331.2500000;330.4000000;330.4000000;3.479.670
GAZP;30;20210913;133000;330.4500000;331.1200000;330.3500000;330.8400000;1.279.930
GAZP;30;20210913;140000;330.8400000;331.5000000;330.7200000;331.1400000;3.391.730
GAZP;30;20210913;143000;331.1000000;331.3200000;329.8300000;330.5100000;4.247.850
GAZP;30;20210913;150000;330.5200000;331.1400000;330.1100000;331.0800000;1.748.170
GAZP;30;20210913;153000;331.0100000;331.3800000;330.7300000;331.1700000;2.042.810
GAZP;30;20210913;160000;331.1200000;331.3000000;330.7700000;330.9900000;1.310.820
GAZP;30;20210913;163000;330.9900000;331.3900000;330.8000000;331.2500000;1.958.540
GAZP;30;20210913;170000;331.2500000;331.4900000;330.2300000;330.8000000;2.548.930
GAZP;30;20210913;173000;330.8000000;331.2000000;330.4000000;331.1600000;2.115.280
GAZP;30;20210913;180000;331.1600000;331.8600000;331.0000000;331.5000000;4.382.580
GAZP;30;20210913;183000;331.5100000;331.7000000;330.7600000;331.2400000;2.152.070
GAZP;30;20210913;190000;331.2300000;331.3700000;330.8700000;331.0000000;3.371.840
GAZP;30;20210913;193000;331.4900000;331.8300000;331.0500000;331.6500000;515.150
GAZP;30;20210913;200000;331.6800000;332.0000000;331.6500000;331.9800000;572.280
GAZP;30;20210913;203000;331.9000000;332.0500000;331.5000000;331.5200000;620.550
GAZP;30;20210913;210000;331.5200000;331.9500000;331.3200000;331.7300000;533.400
GAZP;30;20210913;213000;331.7300000;331.7600000;331.4000000;331.4000000;327.310
GAZP;30;20210913;220000;331.4700000;331.7600000;330.9000000;331.7000000;553.670
GAZP;30;20210913;223000;331.7000000;331.8000000;331.3000000;331.7700000;200.550
GAZP;30;20210913;230000;331.7800000;331.9900000;331.6600000;331.9900000;314.340
GAZP;30;20210913;233000;331.9800000;332.2500000;331.8700000;332.2400000;487.760
GAZP;30;20210914;000000;332.2500000;333.0000000;332.2000000;332.7500000;584.470
GAZP;30;20210914;103000;333.1300000;334.7000000;332.3600000;334.6800000;8.413.280
GAZP;30;20210914;110000;334.6800000;338.2500000;334.3400000;338.1100000;12.861.730
GAZP;30;20210914;113000;338.2000000;339.9200000;336.5500000;337.3800000;20.718.860
GAZP;30;20210914;120000;337.3800000;338.9400000;337.0500000;338.3300000;6.784.530
GAZP;30;20210914;123000;338.3300000;339.0800000;338.0000000;338.2200000;3.276.220
GAZP;30;20210914;130000;338.2100000;338.5800000;337.5000000;337.9900000;3.115.240
GAZP;30;20210914;133000;337.9200000;338.1700000;337.7800000;337.9900000;1.362.620
GAZP;30;20210914;140000;337.9900000;338.0500000;336.8000000;337.6800000;3.146.600
GAZP;30;20210914;143000;337.6700000;338.0000000;337.1500000;337.2400000;3.590.550
GAZP;30;20210914;150000;337.2400000;337.6400000;337.0100000;337.2000000;1.978.180
GAZP;30;20210914;153000;337.1900000;338.0000000;337.1000000;338.0000000;3.619.430
GAZP;30;20210914;160000;338.0000000;338.8500000;337.5500000;338.7700000;2.608.850
GAZP;30;20210914;163000;338.7700000;339.1000000;338.4000000;338.9200000;3.002.930
GAZP;30;20210914;170000;338.9100000;339.1000000;337.6700000;338.4400000;4.084.370
GAZP;30;20210914;173000;338.4500000;339.0000000;338.0000000;338.9800000;3.219.380
GAZP;30;20210914;180000;338.9800000;339.0000000;338.5800000;338.9300000;2.044.070
GAZP;30;20210914;183000;338.9300000;339.3900000;338.4600000;339.3900000;4.752.190
GAZP;30;20210914;190000;339.3800000;339.3900000;339.0000000;339.0000000;3.116.870
GAZP;30;20210914;193000;339.2000000;339.2800000;338.4100000;338.7800000;549.320
GAZP;30;20210914;200000;338.7800000;338.8400000;338.3600000;338.8000000;322.360
GAZP;30;20210914;203000;338.8000000;338.9000000;338.3300000;338.7800000;302.480
GAZP;30;20210914;210000;338.7100000;338.7900000;338.3700000;338.7100000;395.090
GAZP;30;20210914;213000;338.7700000;338.8600000;338.3000000;338.4400000;513.840
GAZP;30;20210914;220000;338.4400000;338.5000000;337.2000000;337.4100000;1.473.590
GAZP;30;20210914;223000;337.4100000;337.9300000;337.0400000;337.5900000;689.650
GAZP;30;20210914;230000;337.5800000;338.3000000;337.3600000;338.2900000;342.980
GAZP;30;20210914;233000;338.2900000;338.8500000;338.2800000;338.8500000;484.480
GAZP;30;20210915;000000;338.7600000;339.1000000;338.7500000;338.9800000;368.530
GAZP;30;20210915;103000;339.3900000;342.4200000;339.3900000;342.0300000;11.702.180
GAZP;30;20210915;110000;342.0300000;344.0000000;341.6500000;343.7700000;10.686.940
GAZP;30;20210915;113000;343.7700000;344.2000000;342.0500000;342.4700000;10.294.610
GAZP;30;20210915;120000;342.4700000;343.4500000;341.9000000;341.9400000;4.746.230
GAZP;30;20210915;123000;341.9400000;343.2000000;341.5000000;341.7000000;4.096.860
GAZP;30;20210915;130000;341.6900000;342.2600000;340.2200000;341.2700000;3.896.620
GAZP;30;20210915;133000;341.2700000;341.3800000;337.7200000;339.9600000;7.680.240
GAZP;30;20210915;140000;339.9600000;340.9900000;338.7000000;338.9600000;4.173.510
GAZP;30;20210915;143000;338.9400000;340.6000000;338.9000000;340.1000000;2.638.120
GAZP;30;20210915;150000;340.1000000;341.9900000;339.8000000;341.9300000;2.858.390
GAZP;30;20210915;153000;341.9300000;342.0900000;340.8300000;341.3700000;3.560.130
GAZP;30;20210915;160000;341.3500000;341.9300000;339.5000000;339.7500000;3.750.630
